assertion_id,subject_id,subject_name,predicate,object_id,object_name,directionality,confidence,validation_status,extraction_method,first_known_position,evidence_passage_id,epistemic_status,effective_predicate
A_a36fa85eb47e,CHAR_004,Alexei Fyodorovich Karamazov,ROMANTIC,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,2208,BK_P02208,machine-proposed,ROMANTIC
A_b16a1c935c21,CHAR_006,Agrafena Alexandrovna Svetlova,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2220,BK_P02220,machine-proposed,FAMILY
A_65b50d6f61b7,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2231,BK_P02231,machine-proposed,FAMILY
A_9021b5a4c3a1,CHAR_004,Alexei Fyodorovich Karamazov,FINANCIAL,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2237,BK_P02237,machine-proposed,FINANCIAL
A_99bbc2318cf8,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2242,BK_P02242,machine-proposed,FAMILY
A_e1b31d81bebe,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2242,BK_P02242,machine-proposed,FAMILY
A_8586904e7ef5,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2242,BK_P02242,machine-proposed,FAMILY
A_d122a0ba6655,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2242,BK_P02242,machine-proposed,FINANCIAL
A_978be8b431fe,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2242,BK_P02242,machine-proposed,FINANCIAL
A_ddd3c2a751ad,CHAR_004,Alexei Fyodorovich Karamazov,FINANCIAL,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2242,BK_P02242,machine-proposed,FINANCIAL
A_6163d959d1f2,CHAR_004,Alexei Fyodorovich Karamazov,FINANCIAL,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2259,BK_P02259,machine-proposed,FINANCIAL
A_f000334bf3bf,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2278,BK_P02278,machine-proposed,FAMILY
A_16477bea3e80,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2278,BK_P02278,machine-proposed,FAMILY
A_7f81ac3718e0,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2278,BK_P02278,machine-proposed,FAMILY
A_bdef31526996,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,2278,BK_P02278,machine-proposed,ROMANTIC
A_19a95fa19d20,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,2278,BK_P02278,machine-proposed,ROMANTIC
A_ff02e5c913c4,CHAR_004,Alexei Fyodorovich Karamazov,ROMANTIC,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,2278,BK_P02278,machine-proposed,ROMANTIC
A_e9dbd5b4e42e,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,2321,BK_P02321,machine-proposed,ROMANTIC
A_ef930040ebca,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,2321,BK_P02321,machine-proposed,ROMANTIC
A_deabfc46ff1d,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,2321,BK_P02321,machine-proposed,ROMANTIC
A_947b2a36a6d5,CHAR_003,Ivan Fyodorovich Karamazov,ROMANTIC,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,2321,BK_P02321,machine-proposed,ROMANTIC
A_544f2fed9afe,CHAR_003,Ivan Fyodorovich Karamazov,ROMANTIC,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,2321,BK_P02321,machine-proposed,ROMANTIC
A_f0ea0da6f62a,CHAR_004,Alexei Fyodorovich Karamazov,ROMANTIC,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,2321,BK_P02321,machine-proposed,ROMANTIC
A_73694df25519,CHAR_001,Fyodor Pavlovich Karamazov,ROMANTIC,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,2323,BK_P02323,machine-proposed,ROMANTIC
A_a2d7f69279e1,CHAR_001,Fyodor Pavlovich Karamazov,CONFLICT,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,2323,BK_P02323,machine-proposed,CONFLICT
A_ec5a84d3e08d,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2325,BK_P02325,machine-proposed,FAMILY
A_dae222a3b08c,CHAR_002,Dmitri Fyodorovich Karamazov,CONFLICT,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,2325,BK_P02325,machine-proposed,CONFLICT
A_2def264f9013,CHAR_002,Dmitri Fyodorovich Karamazov,SOCIAL,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,2325,BK_P02325,machine-proposed,SOCIAL
A_c2122ff6881c,CHAR_001,Fyodor Pavlovich Karamazov,ROMANTIC,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,2326,BK_P02326,machine-proposed,ROMANTIC
A_552248b04217,CHAR_001,Fyodor Pavlovich Karamazov,ROMANTIC,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,2328,BK_P02328,machine-proposed,ROMANTIC
A_d3ebe1f23d43,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2329,BK_P02329,machine-proposed,FINANCIAL
A_de4fd351b590,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2329,BK_P02329,machine-proposed,FINANCIAL
A_ebbf0bc13ab6,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2329,BK_P02329,machine-proposed,FINANCIAL
A_e48f99cd54f6,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2329,BK_P02329,machine-proposed,FINANCIAL
A_59604c634e61,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2329,BK_P02329,machine-proposed,FINANCIAL
A_7a5315066915,CHAR_006,Agrafena Alexandrovna Svetlova,FINANCIAL,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2329,BK_P02329,machine-proposed,FINANCIAL
A_9f31ba677d18,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2331,BK_P02331,machine-proposed,FAMILY
A_e7b6c57aeb6f,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2331,BK_P02331,machine-proposed,FAMILY
A_733d0e507331,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2331,BK_P02331,machine-proposed,FAMILY
A_b2a26d25ef16,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2331,BK_P02331,machine-proposed,FAMILY
A_87274611de17,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2331,BK_P02331,machine-proposed,FAMILY
A_2e0947c2f546,CHAR_006,Agrafena Alexandrovna Svetlova,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2331,BK_P02331,machine-proposed,FAMILY
A_631f21b88633,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2331,BK_P02331,machine-proposed,FINANCIAL
A_654019e1eeef,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2331,BK_P02331,machine-proposed,FINANCIAL
A_3f5c1e8b484e,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2331,BK_P02331,machine-proposed,FINANCIAL
A_2f7051990500,CHAR_004,Alexei Fyodorovich Karamazov,FINANCIAL,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2331,BK_P02331,machine-proposed,FINANCIAL
A_d7c8b2582794,CHAR_004,Alexei Fyodorovich Karamazov,FINANCIAL,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2331,BK_P02331,machine-proposed,FINANCIAL
A_6d3b23f816da,CHAR_006,Agrafena Alexandrovna Svetlova,FINANCIAL,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2331,BK_P02331,machine-proposed,FINANCIAL
A_dc1f94658e2f,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2332,BK_P02332,machine-proposed,FINANCIAL
A_e0ba175e0dc8,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,2334,BK_P02334,machine-proposed,ROMANTIC
A_2e18fb22a48f,CHAR_002,Dmitri Fyodorovich Karamazov,SOCIAL,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,2335,BK_P02335,machine-proposed,SOCIAL
A_9fe698f38c38,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2343,BK_P02343,machine-proposed,FAMILY
A_63240cab034c,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2343,BK_P02343,machine-proposed,FINANCIAL
A_392e7677f36d,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2345,BK_P02345,machine-proposed,FAMILY
A_98b59b220851,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2367,BK_P02367,machine-proposed,FAMILY
A_02b62c5ab878,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,2367,BK_P02367,machine-proposed,ROMANTIC
A_0a1de50d38c1,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2367,BK_P02367,machine-proposed,FINANCIAL
A_d0c40a2a4d0f,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2376,BK_P02376,machine-proposed,FAMILY
A_c3945c860293,CHAR_001,Fyodor Pavlovich Karamazov,CONFLICT,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,2376,BK_P02376,machine-proposed,CONFLICT
A_5a4f45659960,CHAR_001,Fyodor Pavlovich Karamazov,FINANCIAL,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2376,BK_P02376,machine-proposed,FINANCIAL
A_ad57b86c70bf,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2388,BK_P02388,machine-proposed,FAMILY
A_4b64589d469f,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2391,BK_P02391,machine-proposed,FAMILY
A_1d4f8210d81f,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2403,BK_P02403,machine-proposed,FAMILY
A_9eab569ec35e,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2419,BK_P02419,machine-proposed,FINANCIAL
A_fea93552caa0,CHAR_001,Fyodor Pavlovich Karamazov,SOCIAL,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,2421,BK_P02421,machine-proposed,SOCIAL
A_7ff4389590ce,CHAR_001,Fyodor Pavlovich Karamazov,SOCIAL,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,2421,BK_P02421,machine-proposed,SOCIAL
A_eef1dd517e8d,CHAR_002,Dmitri Fyodorovich Karamazov,SOCIAL,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,2421,BK_P02421,machine-proposed,SOCIAL
A_3d6c26256f86,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,2428,BK_P02428,machine-proposed,ROMANTIC
A_b4dba0aec17e,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,2428,BK_P02428,machine-proposed,ROMANTIC
A_970419843757,CHAR_004,Alexei Fyodorovich Karamazov,ROMANTIC,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,2428,BK_P02428,machine-proposed,ROMANTIC
A_f24f018844e2,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2431,BK_P02431,machine-proposed,FAMILY
A_f47752312e28,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2431,BK_P02431,machine-proposed,FAMILY
A_158f101dc9e6,CHAR_001,Fyodor Pavlovich Karamazov,FAMILY,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2431,BK_P02431,machine-proposed,FAMILY
A_598354f68403,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2431,BK_P02431,machine-proposed,FAMILY
A_618c7bc1c06e,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2431,BK_P02431,machine-proposed,FAMILY
A_979148d6425e,CHAR_003,Ivan Fyodorovich Karamazov,FAMILY,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2431,BK_P02431,machine-proposed,FAMILY
A_0dd878ca93a4,CHAR_001,Fyodor Pavlovich Karamazov,SOCIAL,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,2431,BK_P02431,machine-proposed,SOCIAL
A_50d6a0f902c5,CHAR_001,Fyodor Pavlovich Karamazov,SOCIAL,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,2431,BK_P02431,machine-proposed,SOCIAL
A_f089957e170a,CHAR_001,Fyodor Pavlovich Karamazov,SOCIAL,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,2431,BK_P02431,machine-proposed,SOCIAL
A_50b9a126eca4,CHAR_002,Dmitri Fyodorovich Karamazov,SOCIAL,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,2431,BK_P02431,machine-proposed,SOCIAL
A_facb7b4980cf,CHAR_002,Dmitri Fyodorovich Karamazov,SOCIAL,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,2431,BK_P02431,machine-proposed,SOCIAL
A_d7aa5bb26b38,CHAR_003,Ivan Fyodorovich Karamazov,SOCIAL,CHAR_005,Pavel Fyodorovich Smerdyakov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,2431,BK_P02431,machine-proposed,SOCIAL
A_5df35b08eb85,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_003,Ivan Fyodorovich Karamazov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,2434,BK_P02434,machine-proposed,ROMANTIC
A_b377ecfc7a89,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,2434,BK_P02434,machine-proposed,ROMANTIC
A_92cd6ab1447f,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,2434,BK_P02434,machine-proposed,ROMANTIC
A_7c60784b4865,CHAR_003,Ivan Fyodorovich Karamazov,ROMANTIC,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,2434,BK_P02434,machine-proposed,ROMANTIC
A_7191f210ef83,CHAR_003,Ivan Fyodorovich Karamazov,ROMANTIC,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,2434,BK_P02434,machine-proposed,ROMANTIC
A_5ce77e712034,CHAR_007,Katerina Ivanovna Verkhovtseva,ROMANTIC,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,2434,BK_P02434,machine-proposed,ROMANTIC
A_e8c0ca506255,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2435,BK_P02435,machine-proposed,FINANCIAL
A_3ebadb79592d,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2439,BK_P02439,machine-proposed,FAMILY
A_74d331d03931,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2439,BK_P02439,machine-proposed,FAMILY
A_676f4d9f3011,CHAR_007,Katerina Ivanovna Verkhovtseva,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2439,BK_P02439,machine-proposed,FAMILY
A_f32a924184ff,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2441,BK_P02441,machine-proposed,FAMILY
A_d6d00cd97290,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_008,Zosima,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2458,BK_P02458,machine-proposed,FAMILY
A_7eca96e6155c,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2460,BK_P02460,machine-proposed,FINANCIAL
A_499198d46ff8,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,2471,BK_P02471,machine-proposed,ROMANTIC
A_3d8a718c70a8,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2471,BK_P02471,machine-proposed,FINANCIAL
A_7d5ffdf85a4a,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_011,Pyotr Alexandrovich Miusov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2484,BK_P02484,machine-proposed,FINANCIAL
A_511c5e888574,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2487,BK_P02487,machine-proposed,FAMILY
A_a41547d84310,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2487,BK_P02487,machine-proposed,FAMILY
A_70d7cad6619b,CHAR_004,Alexei Fyodorovich Karamazov,FAMILY,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2487,BK_P02487,machine-proposed,FAMILY
A_fbbd6e3038ab,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2487,BK_P02487,machine-proposed,FINANCIAL
A_acbe01cd4913,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2487,BK_P02487,machine-proposed,FINANCIAL
A_ea4fd929c5e5,CHAR_004,Alexei Fyodorovich Karamazov,FINANCIAL,CHAR_007,Katerina Ivanovna Verkhovtseva,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2487,BK_P02487,machine-proposed,FINANCIAL
A_cf44f36a76b8,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2529,BK_P02529,machine-proposed,FAMILY
A_5e84ec2a150a,CHAR_002,Dmitri Fyodorovich Karamazov,CONFLICT,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.64,unreviewed,cue+cooccurrence rule,2529,BK_P02529,machine-proposed,CONFLICT
A_da61913ab2c8,CHAR_002,Dmitri Fyodorovich Karamazov,SOCIAL,CHAR_013,Madame Khokhlakov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,2536,BK_P02536,machine-proposed,SOCIAL
A_73aa1536511c,CHAR_002,Dmitri Fyodorovich Karamazov,FAMILY,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.72,unreviewed,cue+cooccurrence rule,2552,BK_P02552,machine-proposed,FAMILY
A_0dfb075d5ac5,CHAR_002,Dmitri Fyodorovich Karamazov,ROMANTIC,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,2552,BK_P02552,machine-proposed,ROMANTIC
A_ec9b33f419d7,CHAR_002,Dmitri Fyodorovich Karamazov,SOCIAL,CHAR_004,Alexei Fyodorovich Karamazov,undirected_or_unknown,0.55,unreviewed,cue+cooccurrence rule,2552,BK_P02552,machine-proposed,SOCIAL
A_10b4c4c034d7,CHAR_001,Fyodor Pavlovich Karamazov,ROMANTIC,CHAR_002,Dmitri Fyodorovich Karamazov,undirected_or_unknown,0.65,unreviewed,cue+cooccurrence rule,2558,BK_P02558,machine-proposed,ROMANTIC
A_1f96e6586a2c,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_012,Pyotr Ilyich Perkhotin,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2564,BK_P02564,machine-proposed,FINANCIAL
A_ec06026b6190,CHAR_002,Dmitri Fyodorovich Karamazov,FINANCIAL,CHAR_006,Agrafena Alexandrovna Svetlova,undirected_or_unknown,0.58,unreviewed,cue+cooccurrence rule,2650,BK_P02650,machine-proposed,FINANCIAL
